review_id,review_score,translated_review,cleaned_text
52f7d0fc2685f55e010ae58b0208b0e6,5,"The watch clip I found a little insecure. it's pressure. So it is easy to get out of the way. It is very beautiful, it has a handmade aspect, with details. I liked very much.",watch clip find little insecure s pressure easy way beautiful handmade aspect
1c4cf5fa7aa44ff92447ee8b3e231edd,5,Everything is great,great
40539aeb639ac485cafd6ae2c1fa8800,5,s,s
f5388e20b7d050a39e5a42812fbd213a,4,"I think the company could put the temperature in the product specification, something like: it reaches temperature X in so long, Or at least, the maximum temperature reached, as well as consumption in KW / h",think company temperature product specification like temperature x long maximum temperature consumption h
08e1073d42506751881a952811516ebe,4,I recommend I believe you are late due to the strikes.,recommend believe late
c0914769d0ffaa817542a6b793d29ad2,5, Excelente!!,excelente
90ce115f3007a837435da45c6f9d6c72,2,Good The product is good but requires a little patience to use it because of its small blades,good product good little patience use small
f38df4c594e789adada7375d42821935,5,confirmed delivered on time.,confirm time
696ca0f591d002ce090566efeaf05e34,5,Super recommend,super recommend
6408d366defdf7045ae650f0d1ce91dd,1," Fiz a compra de duas glutaminas e frasco de propolis e recebi apenas eles. No meu pedido ta dizendo que recebi as glutaminas, o que não é verdade!!! Houve um erro, aguardo reparação!",de e frasco de propolis e ta o n o um o
6c056d4bfeb2da7e7b76d3db808e27bd,4,"Product arrived on time. Quality compatible with the amounts paid. They could improve the shipping packaging, but I would make new purchases smoothly.",product time quality compatible improve shipping new smoothly
341c2b22760bb16b2c920b6a8885f0f5,5,You can trust. Very good.,trust good
b204e6e1e01d5ad3cbe74b2c6399b492,2,Regular One of the tires did not align the bandage is out of center I can only use it as a spare tire,regular align bandage center use spare tire
7de3c52be39841768f51e5835b39f025,5,Thank you for your commitment,thank commitment
efdab5aaa51c6ba75ff4bd77f0b33704,1,I haven't received the product yet and the delivery is overdue!,haven t receive product delivery overdue
9a469381c6e9b52cdf2cb99b96bab878,5,"Great product, made my bed more beautiful, gave a perfect finish under the duvet. I loved it, I recommend it for those who like a room with a neat bed. I love to shop at baratheon",great product bed beautiful give perfect finish duvet recommend like room neat bed love shop
1b00ca1cdfa76df2ff91d9ad2e00240a,5,Product note 10,product note
d209b09f0dd43724c3ef350a83c85ef5,2,"DELIVERY DELAY Company that does not deliver the product on time, needs to be evaluated - it is exactly 30 days from purchase, including with the payment already made.",delivery delay company deliver product time need exactly day purchase payment
49c4a1851af7b573eac290b45e25ee53,5,Perfect Beautiful I loved it better than the photo ..,perfect beautiful well photo
41ba5750ba98fd739c7baeb95053f621,4,I liked the product and the speed of delivery,product speed delivery
297292ce8b330c2b8f7e330c7dd06079,5,"I would like to thank you because the product came in perfect condition and without the delivery time. I made the purchase on May 31, the delivery period was 22 days, however, and I received it on June 06",like thank product come perfect condition delivery time purchase delivery period day receive june
ba6e76deef7a24dc1d2cea3d1107f5fc,4,Everything according to the announcement. I just thought the mesh was a little thin.,accord announcement think mesh little thin
9618a42de2e40f04568ba656e7e047ec,1,"I'm disappointed, the display came out scratched.",m disappoint display come
a354fe8763bf8bafdd05c40121906468,4,great product and delivered on time,great product time
5328533bdbb8a90936b458ec901edb24,5,"Very fast delivery, product with great price. They are to be congratulated.",fast delivery product great price
c241422259be423eddc426c996c03fa8,5,I love shopping at lannister. Very serious shop,love shopping shop
eba983f530d50709a62c12ab42eb47ba,5,business done with sincerity and on time. thank you.,business sincerity time thank
26a88078cce2d9bd73845342e6a30d26,1,"The store gave me a changed product, less than the amount I paid for the purchase, I want the product to be returned and my money back. Neglect with the customer! Search for the procon.",store give product purchase want product return money neglect customer search
9a94ba51b0efff610ec0d0be9662ad54,5,"The cover is beautiful, but full of burrs. I think that for the value, it should be more finished. It looks like 9.99. The product was delivered before the deadline. Very good.",cover beautiful think value finish like product deadline good
d1ec99dfaf77d5a5771faa5eec763ebe,1,Delivery was fast but the product is of poor quality. Already ripped in the first punch,delivery fast product poor quality punch
c3e3262d732c0a6b4c3d01f4538a95bf,1," Não recebi a quantidade correta, estou aguardando posição da targaryen, mas até agora não me deram retorno",n o o da mas agora n o
5ac8391bcea66a00feb352bf52bd880b,4,"I put 4 stars because I haven't tested the product yet, Christmas gift, but I was very happy with the speed of delivery ... I would definitely recommend ...",haven t test product gift happy speed delivery definitely recommend
fb83e6cb1e56797aacaeb0686c9202b2,1,"Terrible I asked for two kits came only one, I paid for both",terrible come
2ce76fa8c03f046a65c538409cdcf4b3,5,I received before the deadline the chandelier is beautiful,receive deadline chandelier beautiful
dcce323c2293c2049fc4ad1ce030e806,4,"Product arrived perfect very good, seller 100%.",product perfect good seller
10e7ffffc6122a1aedd688a48557f0c9,4,could have both come together,come
9110bbd14e46009baaac803def704f63,5,Excellent,excellent
e27d1320efb4db25baf3675a706c9649,5,Great! Delivered before the deadline.,great deadline
753aa6b39bc69eeff3baba2e1023749b,1,Order withheld at the post office and if I didn't open a request at stark I would have stayed for that reason. Lack of follow-up from the supplier to solve the problem without the customer having to interfere.,order withhold post office t open request stark stay reason lack follow supplier solve problem customer interfere
6062dd34a5b2f47ac9f4a912ffd9dbef,3,"I recommend it, with restrictions For home use, because the material appears to be fragile and I don't think it will support at large parties.",recommend home use material fragile don t think support large
ab6b7c5d3391999b753c0bf4a994a6d2,3,Order canceled even before dispatch. I will exchange for another product,order dispatch exchange product
f0b9faa06dc0d1e2fc5105a2835945d1,5,Recommend Fair price of the product and freight. Uncomplicated site. Everything was easy. It arrived even earlier than expected.,recommend fair price product freight uncomplicated site easy
32defebfca28523e905a41002f5e05b6,5,so far it still hasn't given me a problem.,far t give problem
5de85188e41da0f6840903d79a344792,1,The product was not delivered. I need help to solve this problem.,product need help solve problem
883551f603e4a434e733c274cdc625b6,1,Send a similar product that doesn't even work.,send similar product t work
5113c6a87a1e50c8ee3c0408f0223600,5,"I highly recommend, I really liked buying here, the merchandise came correct and on time.",highly recommend merchandise come correct time
e6aec979f229602453f04345e48c8bc0,3,Good cost-benefit.,good cost benefit
312e9a967dc9a28a31843fbae0223f60,5,Long before expected,long
5692138b2611fd5dbce89885a8039c03,1,Non-receipt I did not receive the product,non receipt receive product
e6d4e2c564bcbdb27c47e4cd2af2f61b,3,"Good quality The product has agreed and is of good quality. The print is not the same as the photo, but all black with a transparent display.",good quality product agree good quality print photo black transparent display
cea819db6a430c8f523c88f657aa40e3,5,Very good service! Thanks,good service thank
508608dd8161d9a03df806f84ed01be6,5,I liked it arrived before the expected date I loved it !!!!,date
5a79aeddad7303625cca034bce0688f0,5,"Excellent It arrived before the deadline, well packaged and left me highly satisfied.",excellent deadline leave highly satisfied
318fda127789f06057ffce308d66124d,5,"good product as expected, fast delivery, sorry that some broadcasters do not release the digital signal via satellite, like globe, record, gazette,",good product fast delivery sorry release digital signal satellite like globe record gazette
86df74128509fec3476788105dc2acc7,5,I loved shopping at stark. The site is more than great!,shop stark site great
f9ba06254a37b72b3b3497bf0ccc854c,1,Defective product with no targaryen return.,defective product return
febdbb8eccae80526d302fa4eaddc4aa,5,"PRODUCT DELIVERED BEFORE THE DEADLINE .. EVERYTHING PERFECT, IT IS SMALL BUT FOR WHAT I WANT IT IS GREAT ...",product deadline perfect small want great
cd4088ed5531d6a8d6c4ac6abc0b84ff,1,"I found total disrespect, because after several days after the purchase they said they no longer had the product, but it seems they were charging very little for the product and gave up on the sale.",find total disrespect day purchase say long product charge little product give sale
91cc56559380095a8b43cda3b3277e34,5,Great product I highly recommend.,great product highly recommend
05b7b2c174b8e4d15a7ccf0a11fd667c,5,I recommend great service short delivery time.,recommend great service short delivery time
4279a5882a3519c9d21805248ed7ffa4,1,My product was purchased more than 1 month ago and hasn't been delivered yet is the first installment? is already paying,product month ago t installment pay
635b498c97e573f64911343026d14018,5,Great product of excellent quality.,great product excellent quality
e5a60771691199f87db7dacf2b43a4c4,3,"Quality earrings, beautiful ... fast delivery ... everything Ok ...",quality beautiful fast delivery
1c53a7f8edb5aeeb131fa0e6f5d16338,4,Product arrived before the delivery date that would be on 10/25 arrived on 10/1 I have not used the product yet I hope everything is fine thank you !!,product delivery date product hope fine thank
ba925dbe19a486d3ae1fd1f3de981cb0,5,You can buy everything came right,buy come right
73a5904bbbadbe70e761dad4437355ce,5,"I made an excellent purchase, and a great attention congratulations",excellent purchase great attention
a7f78453cb409fef5ddc471762b845ee,5,Excellent!,excellent
94e4bde9a16194c468881a8f4bb08195,2,does not check the product I bought the KIT 664XL cartridges (black and color) and sent a WRONG 662XL cartridge kit. I WANT YOU TO EXCHANGE THE CORRECT PRODUCT WITH THIS IN THE ORDER AND IN THE INVOICE THAT IS: KIT CARTRIDGES 664XL.,check product buy kit black color send wrong cartridge kit want exchange correct product order invoice kit
6a6d47eaea5802fde29dad23aca026b0,1,the company made it available for sale as if it were in stock after 25 days they told me they didn't have the shirt.,company available sale stock day tell t shirt
103f7529df7f89a19b72914518b6eba5,4,"Good Product delivered correctly. In my opinion, what can be better is tracking.",good product correctly opinion well
0574d9f6657a47a4c1d7cc5f3609282f,3,Good,good
aa4c3c44ff9674915f652865b243ba31,5,"Excellent product! I loved it! I am happy with the service, the service provided and the product is great.",excellent product happy service service provide product great
331633b33e42f879f3fc353760586c34,5,very satisfied =],satisfied
8df6861c8b841f2d99e74bd92a142e63,5,Great!!,great
5c585f878464a722a109b1baf3109614,5,I highly recommend it.,highly recommend
